icao24,origin_country,velocity,on_ground
ad1697,United States,207.84,False
a36fa4,United States,280.38,False
800b78,India,215.17,False
ad036e,United States,0.0,True
ad036b,United States,232.6,False
a46a7e,United States,3.09,True
8468aa,Japan,188.03,False
a59d5f,United States,268.91,False
a84d25,United States,194.54,False
a24fb8,United States,193.03,False
a34a8d,United States,60.56,False
800b81,India,237.8,False
c007d0,Canada,100.88,False
a44969,United States,77.68,False
a3aca6,United States,9.77,True
8681a8,Japan,223.87,False
a29337,United States,7.46,True
a44962,United States,245.54,False
a35cba,United States,9.26,True
0d0ee3,Mexico,189.23,False
a16015,United States,249.17,False
862d50,Japan,181.6,False
a1d63d,United States,217.84,False
a0669d,United States,214.6,False
a23ccb,United States,267.47,False
a44943,United States,226.0,False
a44940,United States,262.02,False
a6893e,United States,117.19,False
a36fd7,United States,85.5,False
a6893c,United States,209.39,False
c82009,New Zealand,132.48,False
a44939,United States,92.26,False
8681b2,Japan,209.37,False
8681b6,Japan,189.33,False
8681b3,Japan,241.11,False
abe930,United States,219.32,False
8681b9,Japan,184.98,False
a4491d,United States,199.83,False
8681aa,Japan,184.2,False
8681ab,Japan,149.78,False
8681ac,Japan,121.99,False
aac954,United States,87.0,False
ab2fe4,United States,173.85,False
aa9a7a,United States,187.68,False
aa51fe,United States,99.89,False
a35cfe,United States,240.09,False
c03bfb,Canada,214.43,False
85d7c0,Japan,261.12,False
aafca8,United States,186.06,False
a1b024,United States,78.36,False
7c585f,Australia,245.04,False
c03bf5,Canada,110.61,False
a47cd1,United States,193.67,False
a8f1c3,United States,53.78,False
0d0eb6,Mexico,136.45,False
a44988,United States,223.72,False
4070eb,United Kingdom,114.72,False
a44981,United States,253.48,False
4070ef,United Kingdom,4.37,True
a3298a,United States,178.41,False
8694b6,Japan,196.61,False
a42323,United States,197.7,False
a924d9,United States,262.91,False
0d0ec2,Mexico,90.33,False
a42315,United States,233.55,False
aa9a57,United States,199.01,False
4070e8,United Kingdom,5.4,True
4070e2,United Kingdom,232.78,False
0d0ed6,Mexico,242.99,False
a71a91,United States,68.1,False
a4495c,United States,278.33,False
151fe1,Russian Federation,263.3,False
a66355,United States,252.77,False
c82058,New Zealand,60.28,False
a7d316,United States,63.58,False
abe7e3,United States,0.0,True
71bd07,Republic of Korea,255.24,False
4c01e0,Serbia,216.51,False
ac2a33,United States,198.16,False
ad27f3,United States,191.13,False
a93997,United States,141.35,False
a8063e,United States,226.04,False
a7e630,United States,211.02,False
a29391,United States,280.54,False
a7d32e,United States,226.58,False
4cad46,Ireland,281.46,False
4cad47,Ireland,273.6,False
151ffa,Russian Federation,253.33,False
84b940,Japan,250.2,False
3c4581,Germany,85.91,False
3c4585,Germany,232.86,False
3c4586,Germany,252.64,False
ab0a5c,United States,56.94,False
151ff0,Russian Federation,35.29,False
846978,Japan,139.87,False
151ff3,Russian Federation,200.53,False
c82089,New Zealand,108.2,False
aa4001,United States,56.17,False
3c458d,Germany,289.21,False
a77029,United States,208.67,False
ab0a76,United States,168.01,False
a3f085,United States,209.43,False
3c4590,Germany,307.54,False
abd4e7,United States,274.35,False
a6a00b,United States,266.73,False
3c4594,Germany,280.17,False
c00899,Canada,214.65,False
a4ccba,United States,232.45,False
a35e15,United States,48.4,False
a66314,United States,99.73,False
a66316,United States,215.55,False
a61ff5,United States,66.91,False
4d21f7,Malta,218.95,False
ac91d4,United States,265.75,False
846910,Japan,234.59,False
a92615,United States,60.78,False
862d94,Japan,99.35,False
a79625,United States,278.21,False
a0c8f1,United States,115.19,False
4d21fc,Malta,69.7,False
a72ca2,United States,218.09,False
aa0fd2,United States,70.98,False
abc1da,United States,280.24,False
a208b1,United States,1.54,True
a23e01,United States,45.17,False
a6631e,United States,102.43,False
a66346,United States,172.96,False
ad5d95,United States,89.49,False
a1b092,United States,191.62,False
a5a665,United States,0.0,True
a6765e,United States,43.46,False
c04ec6,Canada,51.51,False
ac0906,United States,275.41,False
71aa64,Republic of Korea,4.89,True
a4ce21,United States,218.36,False
a4ce24,United States,63.97,False
a302a0,United States,218.13,False
a89076,United States,176.78,False
861ae4,Japan,178.31,False
881425,Thailand,190.29,False
71bd87,Republic of Korea,183.68,False
abb19c,United States,0.77,True
a90059,United States,49.92,False
71bd84,Republic of Korea,152.86,False
39c495,France,1.54,True
39c498,France,3.86,True
a448d6,United States,226.36,False
a11e8b,United States,227.5,False
a4ce45,United States,48.09,False
407371,United Kingdom,3.86,True
a555c3,United States,241.21,False
a448ba,United States,266.06,False
a09b53,United States,42.1,False
a675a9,United States,224.98,False
a91382,United States,182.39,False
86e780,Japan,11.32,True
a5b8e9,United States,187.21,False
ac2c10,United States,208.14,False
a7d39a,United States,132.07,False
ac3f2f,United States,241.65,False
4d20fe,Malta,214.02,False
a89086,United States,239.94,False
adf174,United States,58.25,False
a34b5c,United States,69.45,False
a7e691,United States,220.5,False
a1c2f6,United States,44.17,False
a1c2f1,United States,186.14,False
0d0f13,Mexico,224.19,False
a46b3a,United States,68.34,False
34718d,Spain,1.8,True
800c38,India,220.3,False
a91369,United States,170.62,False
ab0c3a,United States,0.0,True
800c42,India,1.8,True
4d2200,Malta,245.42,False
a5307f,United States,130.03,False
0d0f1c,Mexico,207.32,False
800c11,India,279.35,False
0c43bf,Dominican Republic,138.67,False
a77077,United States,263.98,False
a448fc,United States,272.96,False
a65086,United States,194.61,False
39c48d,France,246.7,False
aaec3e,United States,102.79,False
ab73ca,United States,276.4,False
a91349,United States,204.95,False
a292c9,United States,0.51,True
868428,Japan,148.43,False
862dd8,Japan,111.61,False
ac2c56,United States,221.63,False
71bd61,Republic of Korea,237.78,False
a23e8d,United States,39.1,False
a448f8,United States,202.55,False
0c43b1,Dominican Republic,224.67,False
a448f2,United States,204.75,False
a2f5d0,United States,206.79,False
a9cff8,United States,63.01,False
a448f6,United States,227.73,False
a448f5,United States,276.8,False
a65092,United States,249.16,False
ac3dec,United States,80.02,False
a6fb41,United States,217.92,False
ac2abd,United States,4.63,True
4cabd3,Ireland,125.62,False
a59e9a,United States,123.5,False
a60e95,United States,87.1,False
a0b708,United States,62.36,False
a71b43,United States,205.15,False
a18723,United States,210.44,False
abc455,United States,221.84,False
a7e5c1,United States,223.97,False
a0540a,United States,183.25,False
4cabd4,Ireland,291.0,False
a422f7,United States,202.3,False
a6fb32,United States,169.97,False
aab79f,United States,42.78,False
a4bb8a,United States,244.2,False
a7d2ae,United States,192.02,False
a35e9c,United States,256.81,False
abc478,United States,7.46,True
a782e4,United States,96.2,False
abb12d,United States,217.48,False
adf128,United States,206.84,False
ac9498,United States,186.93,False
a5ee51,United States,195.01,False
c008f0,Canada,118.35,False
a35da8,United States,0.0,True
a938d0,United States,44.59,False
a688ff,United States,218.63,False
a84e0c,United States,192.44,False
a90090,United States,33.12,False
a05458,United States,53.03,False
abc49b,United States,198.59,False
a5db36,United States,128.16,False
a542d7,United States,104.95,False
800c8f,India,0.9,True
abb172,United States,198.93,False
a0541b,United States,274.35,False
aa79f6,United States,251.32,False
ad4afb,United States,179.44,False
ac3f09,United States,214.9,False
ad049a,United States,188.32,False
3c55c9,Germany,238.85,False
a5db2c,United States,0.51,True
323232,Italy,53.07,False
a1878a,United States,198.81,False
a22ac6,United States,169.16,False
a9ab87,United States,0.0,True
a0a457,United States,106.57,False
a34aa0,United States,214.78,False
a3add3,United States,215.23,False
7c5950,Australia,79.87,False
a3adce,United States,222.06,False
c0806f,Canada,50.61,False
a42405,United States,188.73,False
a9ab64,United States,44.58,False
aafda1,United States,1.03,True
ab1db2,United States,140.17,False
a35dae,United States,222.26,False
a6c71c,United States,267.82,False
86d2aa,Japan,191.8,False
a9ab72,United States,129.16,False
a3f119,United States,30.97,False
c08095,Canada,167.35,False
0d0df1,Mexico,0.0,True
a35db6,United States,168.98,False
aafdc4,United States,266.36,False
850e58,Japan,208.34,False
ab1dd5,United States,70.51,False
a9be5f,United States,86.65,False
a4111b,United States,8.75,True
ab6108,United States,200.84,False
a912f0,United States,168.39,False
a34ae0,United States,143.67,False
a96e9a,United States,102.87,False
aaa438,United States,210.92,False
861b06,Japan,21.61,True
a2f77b,United States,188.03,False
a1b153,United States,60.42,False
ac3dc8,United States,72.54,False
a34ae6,United States,0.06,True
ac3dcd,United States,112.02,False
a3ada3,United States,85.62,False
a46ab3,United States,183.32,False
0d0da0,Mexico,232.71,False
a30460,United States,202.68,False
abc40d,United States,245.48,False
710058,Saudi Arabia,261.38,False
ac2ab3,United States,52.14,False
a7d2f1,United States,231.92,False
7c3315,Australia,51.54,False
a17490,United States,230.37,False
a209b9,United States,270.17,False
ac3e5d,United States,191.24,False
a6a11e,United States,191.06,False
151ebb,Russian Federation,206.61,False
ac92b1,United States,186.6,False
acf5be,United States,251.72,False
151ebf,Russian Federation,209.55,False
71be24,Republic of Korea,200.45,False
a23f0c,United States,213.51,False
7c7a4b,Australia,214.09,False
c04fff,Canada,0.51,True
a5449a,United States,201.28,False
a66484,United States,42.56,False
7c7a60,Australia,10.8,True
71be16,Republic of Korea,224.76,False
ac3e80,United States,127.73,False
a84dce,United States,232.78,False
7c7a3e,Australia,69.63,False
7c7a3f,Australia,222.83,False
3470c5,Spain,0.45,True
a066a3,United States,218.03,False
71be40,Republic of Korea,249.87,False
aaeb6a,United States,131.33,False
7c7a46,Australia,0.0,True
7c7a47,Australia,0.0,True
7c7a48,Australia,216.88,False
7c7a49,Australia,176.57,False
151ecc,Russian Federation,197.87,False
7c7a45,Australia,236.96,False
aa9ab6,United States,185.72,False
885b4a,Thailand,180.58,False
a92729,United States,42.71,False
aa542f,United States,221.5,False
4cac86,Ireland,200.41,False
abc2e5,United States,0.0,True
a71aa5,United States,217.94,False
8682f4,Japan,0.06,True
ac2b8e,United States,233.48,False
885b43,Thailand,191.25,False
a186e8,United States,54.74,False
c04ff4,Canada,265.96,False
a6c769,United States,146.32,False
39c425,France,233.07,False
04c148,Kenya,129.41,False
a199f4,United States,113.51,False
a71aad,United States,217.88,False
4d20aa,Malta,221.37,False
86d2ee,Japan,278.56,False
c04ff7,Canada,212.51,False
71be09,Republic of Korea,173.53,False
39b101,France,207.46,False
aa6740,United States,39.15,False
c04fdd,Canada,233.11,False
0d0e9c,Mexico,263.47,False
a11f59,United States,271.18,False
acf486,United States,264.18,False
ace13e,United States,0.0,True
a1f8e1,United States,126.52,False
a075df,United States,268.3,False
861bec,Japan,134.32,False
a5a38e,United States,219.02,False
a9ccde,United States,201.61,False
7c7c33,Australia,67.35,False
a2e09a,United States,242.76,False
a6c393,United States,155.12,False
7c7c37,Australia,43.1,False
800d0f,India,134.51,False
a92384,United States,260.84,False
800d1b,India,5.92,True
a2e098,United States,235.28,False
a11b00,United States,222.66,False
a338ac,United States,235.01,False
c00700,Canada,68.94,False
acf492,United States,251.19,False
800d01,India,259.19,False
a92361,United States,233.99,False
ab1c04,United States,196.03,False
acf48f,United States,273.32,False
a92367,United States,102.38,False
0c20df,Panama,233.97,False
0c20de,Panama,242.33,False
0c20dd,Panama,7.46,True
0c20dc,Panama,235.78,False
a48e53,United States,52.57,False
ac4f29,United States,189.43,False
a5669f,United States,196.06,False
a35b34,United States,212.16,False
a062ef,United States,146.6,False
7c7c77,Australia,206.87,False
86e82a,Japan,198.56,False
abf9b1,United States,199.02,False
a9cca5,United States,220.36,False
ace18e,United States,31.76,False
7c7c74,Australia,213.51,False
a48e46,United States,258.38,False
861ba8,Japan,223.57,False
a35b27,United States,150.81,False
a36e56,United States,124.41,False
a80329,United States,259.83,False
c03b54,Canada,220.17,False
a445b0,United States,177.16,False
aa779d,United States,202.83,False
a23b55,United States,266.39,False
7c7c3d,Australia,65.73,False
86d538,Japan,189.42,False
7c46f9,Australia,65.21,False
a6c365,United States,7.72,True
a12e80,United States,203.76,False
800d2c,India,188.21,False
a6c35d,United States,149.78,False
800d37,India,166.34,False
75808c,Philippines,245.2,False
abf9d5,United States,203.91,False
a35b0b,United States,121.2,False
0c20ac,Panama,247.38,False
7c7c2e,Australia,62.35,False
800d40,India,235.46,False
a6c358,United States,251.37,False
0c20ad,Panama,215.51,False
aa5130,United States,236.84,False
a8299a,United States,0.0,True
aa777e,United States,239.3,False
a205e5,United States,50.17,False
7c7c41,Australia,41.24,False
7c7c42,Australia,62.16,False
a85e2b,United States,6.17,True
4691c2,Greece,233.44,False
c03b15,Canada,258.83,False
c005c5,Canada,84.27,False
ad2736,United States,185.36,False
ad2733,United States,236.1,False
710110,Saudi Arabia,194.22,False
aab431,United States,202.7,False
710112,Saudi Arabia,315.12,False
c005b3,Canada,4.63,True
4d211a,Malta,247.02,False
0c218d,Panama,216.27,False
a445ef,United States,269.59,False
0c218c,Panama,216.38,False
a445ee,United States,218.57,False
a48e6d,United States,88.46,False
710100,Saudi Arabia,189.07,False
a445f2,United States,137.7,False
a445f8,United States,136.12,False
7c7af8,Australia,37.36,False
0c2188,Panama,241.03,False
a445f0,United States,236.46,False
7c7af0,Australia,44.43,False
0c216d,Panama,110.99,False
abd41a,United States,173.78,False
a2f2c3,United States,48.38,False
a1d2dc,United States,204.55,False
ab9792,United States,239.48,False
a325fd,United States,1.29,True
01013d,Egypt,243.78,False
01013c,Egypt,276.08,False
a948c4,United States,237.82,False
a445cd,United States,105.73,False
800d81,India,87.98,False
0c215f,Panama,7.2,True
a61e93,United States,83.95,False
c04e63,Canada,135.89,False
a1d2cc,United States,33.59,False
7c7adc,Australia,92.35,False
800d7a,India,260.76,False
408329,United Kingdom,234.53,False
abe77a,United States,215.31,False
a828a8,United States,36.63,False
ad1444,United States,34.56,False
a0640b,United States,62.39,False
ac4dfb,United States,210.5,False
86d594,Japan,275.59,False
a20708,United States,101.22,False
408314,United Kingdom,217.41,False
abc12a,United States,239.04,False
adbdc1,United States,146.59,False
adbdc9,United States,3.6,True
a708b0,United States,278.95,False
a5c8bb,United States,241.76,False
ad0122,United States,237.7,False
a18403,United States,256.98,False
aa76a8,United States,211.09,False
39d2ae,France,277.02,False
a9bb53,United States,249.24,False
